235,2,223,234,310,322,640,352
236,1,392,263,476,351,640,352
236,2,222,232,312,326,640,352
237,1,393,262,476,351,640,352
237,2,223,232,311,326,640,352
238,1,393,262,476,351,640,352
238,2,223,232,309,324,640,352
239,1,393,262,476,351,640,352
239,2,225,232,307,323,640,352
240,1,393,262,476,351,640,352
240,2,225,232,306,323,640,352
241,1,394,262,477,351,640,352
241,2,225,231,306,323,640,352
242,1,394,262,477,351,640,352
242,2,225,231,306,324,640,352
243,1,395,262,477,351,640,352
243,2,223,230,308,328,640,352
244,1,394,262,476,352,640,352
244,2,222,230,308,332,640,352
245,1,395,262,477,352,640,352
245,2,222,230,305,331,640,352
246,1,395,262,477,352,640,352
246,2,223,231,304,330,640,352
247,1,395,262,477,352,640,352
247,2,223,231,303,330,640,352
248,1,395,262,476,352,640,352
248,2,224,231,301,329,640,352
249,1,395,262,476,351,640,352
249,2,225,232,300,327,640,352
250,1,395,262,476,351,640,352
250,2,225,233,298,325,640,352
251,1,395,262,476,351,640,352
251,2,224,232,299,328,640,352
252,1,394,262,475,351,640,352
252,2,224,232,298,328,640,352
253,1,396,262,476,351,640,352
253,2,225,233,296,324,640,352
253,4,-1,207,43,348,640,352
254,1,396,263,476,351,640,352
254,2,227,234,294,320,640,352
254,4,0,207,42,349,640,352
255,1,396,263,476,351,640,352
255,2,227,234,293,319,640,352
255,4,0,207,42,349,640,352
256,1,396,263,476,351,640,352
256,2,227,235,293,318,640,352
257,1,396,263,476,351,640,352
257,2,226,235,293,319,640,352
258,1,396,263,475,351,640,352
258,2,226,235,293,319,640,352
259,1,396,263,475,351,640,352
259,2,225,233,295,321,640,352
260,1,396,263,476,351,640,352
260,2,226,233,293,318,640,352
260,4,0,207,43,349,640,352
261,1,396,263,475,350,640,352
261,2,225,233,293,320,640,352
261,4,0,210,42,346,640,352
262,1,396,262,476,350,640,352
262,2,224,233,294,321,640,352
262,4,0,210,43,347,640,352
263,1,397,262,476,350,640,352
263,2,225,234,294,321,640,352
263,4,0,209,42,347,640,352
264,1,397,262,476,350,640,352
264,2,224,232,297,325,640,352
264,4,0,209,42,347,640,352
265,1,397,262,476,350,640,352
265,2,222,230,299,329,640,352
266,1,397,263,476,351,640,352
266,2,221,230,299,331,640,352
267,1,397,263,476,351,640,352
267,2,221,229,300,334,640,352
268,1,396,263,474,351,640,352
268,2,223,230,299,333,640,352
269,1,396,263,475,351,640,352
269,2,223,229,300,333,640,352
270,1,396,264,474,350,640,352
270,2,224,230,299,332,640,352
271,1,396,264,474,350,640,352
271,2,225,230,298,331,640,352
272,1,395,264,474,350,640,352
272,2,225,230,298,331,640,352
273,1,396,264,475,351,640,352
273,2,227,231,297,329,640,352
274,1,396,264,475,351,640,352
274,2,228,231,297,328,640,352
275,1,396,264,475,351,640,352
275,2,227,231,296,328,640,352
276,1,396,263,476,351,640,352
276,2,227,231,297,329,640,352
276,4,0,212,41,347,640,352
277,1,395,263,475,351,640,352
277,2,228,230,297,328,640,352
277,4,0,213,41,346,640,352
278,1,395,263,474,351,640,352
278,2,228,230,297,327,640,352
279,1,395,262,475,351,640,352
279,2,227,229,297,329,640,352
280,1,395,262,475,350,640,352
280,2,228,229,297,327,640,352
281,1,396,262,475,350,640,352
281,2,228,229,297,328,640,352
282,1,395,262,474,350,640,352
282,2,228,229,298,329,640,352
283,1,395,262,474,350,640,352
283,2,227,229,298,331,640,352
284,1,394,262,474,350,640,352
284,2,226,229,299,332,640,352
284,5,12,211,43,260,640,352
285,1,394,262,474,350,640,352
285,2,226,230,298,332,640,352
285,5,10,210,42,260,640,352
286,1,394,262,474,350,640,352
286,2,227,230,298,330,640,352
286,5,10,212,41,260,640,352
287,1,395,262,474,350,640,352
287,2,227,230,297,330,640,352
287,5,10,212,40,260,640,352
288,1,394,262,475,351,640,352
288,2,226,230,297,330,640,352
288,5,9,212,39,260,640,352
289,1,394,262,474,351,640,352
289,2,227,230,296,327,640,352
290,1,395,262,475,351,640,352
290,2,227,231,295,326,640,352
291,1,394,262,475,351,640,352
291,2,227,231,296,326,640,352
292,1,395,262,475,352,640,352
292,2,227,231,296,325,640,352
293,1,395,262,475,352,640,352
293,2,228,232,295,324,640,352
294,1,395,262,475,352,640,352
294,2,227,232,297,326,640,352
295,1,395,262,475,352,640,352
295,2,227,231,297,325,640,352
296,1,396,262,475,352,640,352
296,2,227,231,297,325,640,352
297,1,396,262,475,352,640,352
297,2,228,231,297,323,640,352
298,1,395,262,474,351,640,352
298,2,230,232,296,320,640,352
299,1,395,262,474,351,640,352
299,2,231,232,294,315,640,352
300,1,395,262,474,351,640,352
300,2,230,233,296,318,640,352
301,1,395,262,474,350,640,352
301,2,230,233,298,321,640,352
302,1,394,262,474,350,640,352
302,2,229,233,299,323,640,352
303,1,395,261,474,350,640,352
303,2,230,233,298,320,640,352
304,1,396,261,475,351,640,352
304,2,230,233,298,322,640,352
305,1,396,261,475,351,640,352
305,2,231,233,297,318,640,352
306,1,395,261,475,351,640,352
306,2,232,233,297,316,640,352
307,1,395,261,475,352,640,352
307,2,231,232,298,317,640,352
308,1,396,261,475,351,640,352
308,2,230,232,299,320,640,352
309,1,396,261,474,351,640,352
309,2,229,232,299,322,640,352
310,1,396,261,474,351,640,352
310,2,229,231,299,323,640,352
311,1,396,261,474,350,640,352
311,2,229,231,300,323,640,352
312,1,396,261,474,350,640,352
312,2,228,231,300,325,640,352
313,1,396,261,474,350,640,352
313,2,228,231,301,327,640,352
314,1,395,262,474,351,640,352
314,2,227,230,301,327,640,352
315,1,395,262,473,351,640,352
315,2,228,230,301,328,640,352
316,1,395,262,474,351,640,352
316,2,228,230,300,326,640,352
317,1,396,263,475,352,640,352
317,2,228,230,300,327,640,352
318,1,396,263,475,352,640,352
318,2,229,231,298,324,640,352
319,1,396,263,474,352,640,352
319,2,230,232,297,324,640,352
320,1,396,263,474,352,640,352
320,2,229,232,297,324,640,352
321,1,395,262,474,351,640,352
321,2,229,232,296,322,640,352
322,1,394,262,473,351,640,352
322,2,230,232,296,322,640,352
323,1,393,262,472,351,640,352
323,2,230,232,296,322,640,352
324,1,393,261,472,351,640,352
324,2,230,233,295,321,640,352
325,1,394,261,473,351,640,352
325,2,228,232,296,325,640,352
326,1,393,261,473,351,640,352
326,2,228,232,296,325,640,352
327,1,394,261,474,351,640,352
327,2,227,232,296,325,640,352
328,1,394,261,474,351,640,352
328,2,227,232,295,326,640,352
329,1,394,261,473,351,640,352
329,2,227,231,295,326,640,352
330,1,394,262,473,351,640,352
330,2,228,232,295,325,640,352
331,1,393,262,473,351,640,352
331,2,228,232,294,324,640,352
332,1,394,262,473,351,640,352
332,2,228,232,295,326,640,352
333,1,394,262,473,351,640,352
333,2,224,234,299,340,640,352
334,1,394,262,474,351,640,352
334,2,222,234,300,345,640,352
335,1,394,262,474,351,640,352
335,2,226,233,296,334,640,352
336,1,394,262,473,351,640,352
336,2,227,233,295,330,640,352
337,1,393,262,473,351,640,352
337,2,227,233,295,330,640,352
338,1,393,262,472,351,640,352
338,2,228,233,294,327,640,352
339,1,393,262,472,351,640,352
339,2,228,232,295,327,640,352
340,1,393,261,472,351,640,352
340,2,228,232,295,327,640,352
341,1,394,261,472,351,640,352
341,2,228,232,295,329,640,352
342,1,394,261,472,351,640,352
342,2,227,231,295,330,640,352
343,1,394,261,472,351,640,352
343,2,226,231,295,331,640,352
344,1,394,261,471,350,640,352
344,2,226,230,295,330,640,352
345,1,394,261,472,351,640,352
345,2,226,230,295,330,640,352
346,1,394,261,472,351,640,352
346,2,226,230,295,332,640,352
347,1,395,261,472,351,640,352
347,2,227,230,294,329,640,352
348,1,395,261,472,351,640,352
348,2,228,231,293,328,640,352
349,1,395,260,472,351,640,352
349,2,227,231,295,331,640,352
350,1,395,260,472,350,640,352
350,2,224,232,298,343,640,352
351,1,395,260,471,350,640,352
351,2,224,232,299,347,640,352
352,1,394,260,471,350,640,352
352,2,227,231,296,336,640,352
353,1,395,260,471,350,640,352
353,2,228,231,294,331,640,352
354,1,394,260,471,351,640,352
354,2,228,231,293,330,640,352
355,1,394,260,470,351,640,352
355,2,225,232,297,342,640,352
356,1,394,260,471,351,640,352
356,2,224,232,298,347,640,352
357,1,394,260,471,352,640,352
357,2,227,231,295,337,640,352
358,1,394,260,471,352,640,352
358,2,229,231,294,333,640,352
359,1,394,260,470,351,640,352
359,2,228,231,294,333,640,352
360,1,394,260,470,351,640,352
360,2,228,231,293,332,640,352
361,1,394,261,470,351,640,352
361,2,225,232,296,343,640,352
362,1,393,261,469,351,640,352
362,2,227,232,294,335,640,352
363,1,393,261,469,352,640,352
363,2,228,232,292,331,640,352
364,1,393,261,468,351,640,352
364,2,229,232,292,329,640,352
365,1,392,261,467,351,640,352
365,2,228,232,293,330,640,352
366,1,392,261,468,351,640,352
366,2,228,232,292,328,640,352
367,1,394,261,469,351,640,352
367,2,227,232,291,328,640,352
368,1,394,262,469,351,640,352
368,2,226,232,292,331,640,352
369,1,394,262,468,351,640,352
369,2,223,232,294,342,640,352
370,1,394,262,468,351,640,352
370,2,221,232,295,346,640,352
371,1,394,262,468,351,640,352
371,2,221,232,295,347,640,352
372,1,394,262,468,350,640,352
372,2,222,232,295,348,640,352
373,1,393,261,468,351,640,352
373,2,222,232,294,348,640,352
374,1,394,261,468,351,640,352
374,2,222,232,294,348,640,352
375,1,394,261,468,351,640,352
375,2,222,232,293,348,640,352
376,1,395,260,469,352,640,352
376,2,222,232,293,348,640,352
377,1,395,260,469,352,640,352
377,2,222,232,292,349,640,352
378,1,395,260,468,352,640,352
378,2,224,231,290,339,640,352
379,1,395,260,466,351,640,352
379,2,222,230,286,335,640,352
380,1,393,261,464,351,640,352
380,2,222,230,285,334,640,352
381,1,393,261,465,351,640,352
381,2,222,230,284,331,640,352
382,1,394,261,465,350,640,352
382,2,221,230,283,331,640,352
383,1,394,261,465,350,640,352
383,2,221,230,283,332,640,352
384,1,395,260,465,350,640,352
384,2,221,230,283,331,640,352
385,1,394,260,464,350,640,352
385,2,218,231,286,342,640,352
386,1,394,260,464,351,640,352
386,2,219,231,285,337,640,352
387,1,394,260,464,351,640,352
387,2,219,231,284,335,640,352
388,1,395,260,464,351,640,352
388,2,219,231,284,335,640,352
389,1,395,260,464,351,640,352
389,2,220,230,284,334,640,352
390,1,395,260,465,351,640,352
390,2,220,230,284,333,640,352
391,1,396,260,464,351,640,352
391,2,220,230,285,333,640,352
392,1,396,260,464,351,640,352
392,2,220,230,284,333,640,352
393,1,396,261,464,351,640,352
393,2,220,230,284,332,640,352
394,1,396,261,463,350,640,352
394,2,220,230,284,332,640,352
395,1,396,262,463,350,640,352
395,2,221,231,284,331,640,352
396,1,395,262,463,350,640,352
396,2,221,231,284,331,640,352
397,1,395,262,463,350,640,352
397,2,220,231,285,333,640,352
398,1,395,261,464,350,640,352
398,2,219,230,286,335,640,352
399,1,395,261,463,350,640,352
399,2,219,230,286,335,640,352
400,1,395,261,463,350,640,352
400,2,218,230,286,336,640,352
401,1,395,261,463,350,640,352
401,2,219,229,286,336,640,352
402,1,395,261,462,350,640,352
402,2,218,229,285,337,640,352
403,1,395,261,463,350,640,352
403,2,218,229,285,337,640,352
404,1,395,261,463,350,640,352
404,2,218,229,285,337,640,352
405,1,396,261,464,350,640,352
405,2,218,229,285,338,640,352
406,1,396,261,463,350,640,352
406,2,219,229,285,338,640,352
407,1,396,261,463,350,640,352
407,2,219,229,285,336,640,352
408,1,396,262,463,350,640,352
408,2,219,229,284,336,640,352
409,1,397,262,463,350,640,352
409,2,219,229,285,336,640,352
410,1,396,263,462,350,640,352
410,2,220,228,284,336,640,352
411,1,397,263,462,350,640,352
411,2,220,229,284,336,640,352
412,1,396,263,462,350,640,352
412,2,220,229,284,336,640,352
413,1,397,264,462,350,640,352
413,2,220,229,284,336,640,352
414,1,397,264,463,350,640,352
414,2,220,229,284,336,640,352
415,1,397,264,462,350,640,352
415,2,221,230,284,335,640,352
